Source Row,Release Set,Release Date,Product,Product Type,Card Name,Card Number,Variant,Region,Notes
prize_pack_series7.csv:92,Play Pokemon Prize Pack Series Seven,,Play Pokemon Prize Pack Series Seven,Prize Pack,Basic Water Energy,SVE011,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series7.csv:93,Play Pokemon Prize Pack Series Seven,,Play Pokemon Prize Pack Series Seven,Prize Pack,Basic Lightning Energy,SVE012,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series7.csv:94,Play Pokemon Prize Pack Series Seven,,Play Pokemon Prize Pack Series Seven,Prize Pack,Basic Psychic Energy,SVE013,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series7.csv:95,Play Pokemon Prize Pack Series Seven,,Play Pokemon Prize Pack Series Seven,Prize Pack,Basic Fighting Energy,SVE014,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series7.csv:96,Play Pokemon Prize Pack Series Seven,,Play Pokemon Prize Pack Series Seven,Prize Pack,Basic Darkness Energy,SVE015,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series7.csv:97,Play Pokemon Prize Pack Series Seven,,Play Pokemon Prize Pack Series Seven,Prize Pack,Basic Metal Energy,SVE016,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:2,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Archaludon,SCR107,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:3,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Arven's Mabosstiff ex,DRI139,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:4,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Budew,PRE004,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:5,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Cinderace,MEG028,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:6,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Conkeldurr,BLK049,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:7,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Cynthia's Gabite,DRI103,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:8,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Cynthia's Garchomp ex,DRI104,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:9,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Cynthia's Roserade,DRI008,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:10,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Eelektrik,BLK031,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:11,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Emboar,WHT013,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:12,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Ethan's Ho-Oh ex,DRI039,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:13,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Ethan's Magcargo,DRI036,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:14,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Ethan's Quilava,DRI033,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:15,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Ethan's Typhlosion,DRI034,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:16,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Genesect ex,BLK067,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:17,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Hariyama,MEG073,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:18,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Hop's Dubwool,JTG136,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:19,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Hop's Snorlax,JTG117,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:20,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Hop's Zacian ex,JTG111,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:21,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Iono's Bellibolt ex,JTG053,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:22,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Iono's Kilowattrel,JTG055,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:23,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Iono's Voltorb,JTG047,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:24,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Kyurem ex,BLK028,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:25,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Latios,MEG101,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:26,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Lillie's Clefairy ex,JTG056,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:27,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Lillie's Ribombee,JTG067,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:28,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Lunatone,MEG074,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:29,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mega Abomasnow ex,MEG036,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:30,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mega Absol ex,MEG086,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:31,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mega Camerupt ex,MEG022,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:32,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mega Gardevoir ex,MEG060,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:33,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mega Kangaskhan ex,MEG104,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:34,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mega Latias ex,MEG100,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:35,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mega Lucario ex,MEG077,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:36,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mega Manectric ex,MEG050,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:37,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mega Mawile ex,MEG094,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:38,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mega Venusaur ex,MEG003,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:39,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,N's Darmanitan,JTG027,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:40,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,N's Reshiram,JTG116,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:41,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,N's Zoroark ex,JTG098,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:42,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Reshiram ex,WHT020,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:43,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Shaymin,DRI010,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:44,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Solrock,MEG075,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:45,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Crobat ex,DRI122,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:46,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Mewtwo ex,DRI081,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:47,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Nidoking ex,DRI119,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:48,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Spidops,DRI020,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:49,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Yanmega ex,DRI003,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:50,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Zekrom ex,BLK034,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:51,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Air Balloon,BLK079,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:52,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Boss's Orders,MEG114,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:53,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Brilliant Blender,SSP164,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:54,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Cynthia's Power Weight,DRI162,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:55,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Energy Search Pro,SSP176,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:56,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Ethan's Adventure,DRI165,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:57,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Fighting Gong,MEG116,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:58,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Forest of Vitality,MEG117,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:59,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Hop's Choice Band,JTG148,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:60,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Iron Defender,MEG118,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:61,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Levincia,JTG150,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:62,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Lillie's Determination,MEG119,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:63,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Lillie's Pearl,JTG151,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:64,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Max Rod,PRE116,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:65,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mega Signal,MEG121,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:66,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Mystery Garden,MEG122,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:67,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,N's PP Up,JTG153,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:68,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Postwick,JTG154,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:69,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Precious Trolley,SSP185,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:70,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Premium Power Pro,MEG124,Play Pokemon Stamp,US/UK,Official card list; two checkbox marks extracted
prize_pack_series8.csv:71,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Risky Ruins,MEG127,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:72,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Sparkling Crystal,PRE129,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:73,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Strange Timepiece,MEG128,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:74,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Surfing Beach,MEG129,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:75,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Archer,DRI170,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:76,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Ariana,DRI171,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:77,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Energy,DRI182,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:78,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Factory,DRI173,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:79,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Giovanni,DRI174,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:80,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Petrel,DRI176,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:81,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Proton,DRI177,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
prize_pack_series8.csv:82,Play Pokemon Prize Pack Series Eight,,Play Pokemon Prize Pack Series Eight,Prize Pack,Team Rocket's Transceiver,DRI178,Play Pokemon Stamp,US/UK,Official card list; one checkbox mark extracted
